alpha,confidence_level,qhat,coverage,average_set_size,median_set_size,singleton_rate,empty_set_rate,min_set_size,max_set_size,class_wise_coverage,class_wise_average_set_size
0.1,0.9,0.9157239645719528,0.9279588336192109,3.6963979416809605,4.0,0.012006861063464836,0.0,1,6,"{'Sigma24': 1.0, 'Sigma28': 0.6785714285714286, 'Sigma32': 0.9830508474576272, 'Sigma38': 0.5, 'Sigma54': 0.75, 'Sigma70': 0.9764705882352941}","{'Sigma24': 3.63265306122449, 'Sigma28': 4.071428571428571, 'Sigma32': 3.9152542372881354, 'Sigma38': 3.763157894736842, 'Sigma54': 4.0, 'Sigma70': 3.6205882352941177}"
0.05,0.95,0.9437882713973522,0.9519725557461407,4.156089193825043,4.0,0.008576329331046312,0.0,1,6,"{'Sigma24': 1.0, 'Sigma28': 0.6785714285714286, 'Sigma32': 0.9830508474576272, 'Sigma38': 0.7631578947368421, 'Sigma54': 0.8, 'Sigma70': 0.9852941176470589}","{'Sigma24': 4.081632653061225, 'Sigma28': 4.535714285714286, 'Sigma32': 4.440677966101695, 'Sigma38': 4.315789473684211, 'Sigma54': 4.2, 'Sigma70': 4.076470588235294}"
